,Image Label,Class
3437,224_2022_7.tif,no_crop
3438,367_2022_8.tif,no_crop
3439,356_2022_10.tif,no_crop
3440,55_2022_8.tif,growing
3441,494_2022_10.tif,lush
3442,426_2023_0.tif,no_crop
3443,337_2023_3.tif,no_crop
3444,414_2022_8.tif,growing
3445,259_2023_3.tif,no_crop
3446,225_2022_6.tif,no_crop
3447,338_2022_7.tif,growing
3448,442_2023_3.tif,no_crop
3449,299_2022_6.tif,no_crop
3450,195_2022_4.tif,no_crop
3451,252_2023_2.tif,no_crop
3452,456_2022_11.tif,no_crop
3453,113_2023_2.tif,no_crop
3454,283_2022_5.tif,no_crop
3455,271_2023_3.tif,no_crop
3456,317_2022_5.tif,no_crop
3457,464_2022_11.tif,no_crop
3458,141_2022_4.tif,no_crop
3459,70_2022_7.tif,no_crop
3460,73_2022_6.tif,no_crop
3461,215_2022_11.tif,no_crop
3462,291_2023_1.tif,no_crop
3463,79_2022_11.tif,no_crop
3464,343_2022_9.tif,no_crop
3465,41_2022_5.tif,no_crop
3466,297_2022_5.tif,no_crop
3467,551_2022_6.tif,no_crop
3468,208_2023_0.tif,lush
3469,4_2022_10.tif,no_crop
3470,286_2022_8.tif,no_crop
3471,312_2022_6.tif,no_crop
3472,102_2022_8.tif,lush
3473,438_2022_8.tif,lush
3474,356_2022_11.tif,no_crop
3475,232_2022_11.tif,no_crop
3476,166_2022_7.tif,lush
3477,206_2022_6.tif,no_crop
3478,296_2022_7.tif,no_crop
3479,118_2022_9.tif,no_crop
3480,131_2022_6.tif,no_crop
3481,163_2022_7.tif,no_crop
3482,409_2022_10.tif,no_crop
3483,361_2022_8.tif,growing
3484,454_2022_10.tif,no_crop
3485,125_2022_4.tif,no_crop
3486,94_2022_9.tif,growing
3487,476_2022_5.tif,no_crop
3488,302_2023_2.tif,no_crop
3489,245_2022_7.tif,no_crop
3490,82_2022_4.tif,no_crop
3491,304_2023_0.tif,no_crop
3492,263_2022_8.tif,no_crop
3493,282_2022_4.tif,no_crop
3494,79_2023_2.tif,no_crop
3495,375_2022_9.tif,no_crop
3496,524_2022_5.tif,no_crop
3497,477_2022_9.tif,growing
3498,536_2023_3.tif,no_crop
3499,1_2022_6.tif,no_crop
3500,306_2023_2.tif,no_crop
3501,365_2022_7.tif,no_crop
3502,166_2022_11.tif,no_crop
3503,284_2022_8.tif,no_crop
3504,173_2023_1.tif,no_crop
3505,72_2022_6.tif,no_crop
3506,353_2023_1.tif,no_crop
3507,145_2022_11.tif,no_crop
3508,313_2022_8.tif,growing
3509,438_2023_3.tif,no_crop
3510,411_2023_0.tif,no_crop
3511,527_2022_9.tif,growing
3512,195_2022_6.tif,no_crop
3513,363_2022_8.tif,lush
3514,267_2022_8.tif,lush
3515,198_2022_6.tif,no_crop
3516,385_2022_9.tif,lush
3517,61_2023_1.tif,no_crop
3518,323_2022_9.tif,no_crop
3519,181_2023_3.tif,no_crop
3520,366_2022_11.tif,no_crop
3521,378_2022_9.tif,no_crop
3522,198_2023_0.tif,no_crop
3523,510_2022_9.tif,lush
3524,8_2023_1.tif,no_crop
3525,44_2022_6.tif,no_crop
3526,267_2022_6.tif,no_crop
3527,549_2022_6.tif,no_crop
3528,14_2022_9.tif,no_crop
3529,55_2022_9.tif,lush
3530,456_2022_5.tif,no_crop
3531,409_2022_8.tif,lush
3532,216_2023_3.tif,no_crop
3533,461_2023_0.tif,growing
3534,17_2022_8.tif,growing
3535,237_2022_6.tif,no_crop
3536,247_2022_8.tif,lush
3537,460_2022_7.tif,no_crop
3538,237_2022_8.tif,no_crop
3539,472_2022_6.tif,no_crop
3540,226_2022_4.tif,no_crop
3541,286_2022_9.tif,lush
3542,464_2023_1.tif,no_crop
3543,506_2022_11.tif,no_crop
3544,156_2022_6.tif,no_crop
3545,299_2023_2.tif,no_crop
3546,559_2022_8.tif,growing
3547,126_2022_4.tif,no_crop
3548,400_2022_7.tif,no_crop
3549,14_2023_3.tif,no_crop
3550,158_2022_8.tif,no_crop
3551,533_2022_6.tif,no_crop
3552,181_2022_8.tif,lush
3553,548_2023_2.tif,no_crop
3554,323_2023_1.tif,no_crop
3555,538_2023_2.tif,no_crop
3556,297_2022_11.tif,no_crop
3557,496_2022_5.tif,no_crop
3558,124_2022_8.tif,no_crop
3559,399_2022_9.tif,growing
3560,70_2023_0.tif,no_crop
3561,292_2022_11.tif,no_crop
3562,332_2022_7.tif,growing
3563,57_2023_0.tif,no_crop
3564,343_2023_2.tif,no_crop
3565,294_2022_9.tif,growing
3566,514_2022_8.tif,growing
3567,33_2023_2.tif,no_crop
3568,66_2022_10.tif,no_crop
3569,196_2023_3.tif,no_crop
3570,139_2022_8.tif,no_crop
3571,91_2023_1.tif,no_crop
3572,102_2023_0.tif,growing
3573,181_2022_6.tif,no_crop
3574,295_2022_7.tif,no_crop
3575,148_2022_10.tif,lush
3576,202_2023_1.tif,no_crop
3577,243_2023_1.tif,no_crop
3578,86_2022_4.tif,no_crop
3579,21_2022_11.tif,no_crop
3580,254_2023_0.tif,no_crop
3581,333_2022_7.tif,no_crop
3582,391_2022_8.tif,growing
3583,169_2023_1.tif,no_crop
3584,482_2023_3.tif,no_crop
3585,335_2023_2.tif,no_crop
3586,41_2023_0.tif,growing
3587,224_2022_11.tif,no_crop
3588,215_2022_5.tif,no_crop
3589,466_2023_0.tif,lush
3590,297_2022_10.tif,growing
3591,428_2023_2.tif,no_crop
3592,125_2022_11.tif,no_crop
3593,189_2023_0.tif,no_crop
3594,9_2022_9.tif,lush
3595,8_2022_4.tif,no_crop
3596,294_2022_5.tif,no_crop
3597,454_2023_2.tif,no_crop
3598,376_2023_3.tif,no_crop
3599,89_2023_2.tif,no_crop
3600,469_2023_2.tif,no_crop
3601,154_2022_11.tif,no_crop
3602,100_2023_3.tif,no_crop
3603,347_2022_11.tif,growing
3604,419_2023_1.tif,no_crop
3605,321_2022_6.tif,no_crop
3606,157_2022_4.tif,no_crop
3607,210_2023_3.tif,no_crop
3608,305_2022_10.tif,growing
3609,200_2023_3.tif,no_crop
3610,195_2023_1.tif,no_crop
3611,389_2022_6.tif,no_crop
3612,144_2022_4.tif,no_crop
3613,164_2022_11.tif,no_crop
3614,114_2023_2.tif,no_crop
3615,125_2022_7.tif,growing
3616,127_2022_4.tif,no_crop
3617,175_2023_1.tif,no_crop
3618,153_2022_9.tif,growing
3619,177_2022_8.tif,growing
3620,373_2023_2.tif,no_crop
3621,398_2023_3.tif,no_crop
3622,405_2022_8.tif,lush
3623,525_2023_3.tif,no_crop
3624,541_2022_4.tif,no_crop
3625,529_2023_2.tif,no_crop
3626,504_2023_3.tif,no_crop
3627,496_2022_6.tif,no_crop
3628,351_2023_2.tif,no_crop
3629,86_2022_8.tif,lush
3630,498_2022_6.tif,no_crop
3631,158_2022_5.tif,no_crop
3632,348_2022_8.tif,lush
3633,38_2023_2.tif,no_crop
3634,349_2022_9.tif,growing
3635,539_2023_3.tif,no_crop
3636,401_2022_6.tif,no_crop
3637,166_2022_8.tif,lush
3638,430_2022_6.tif,no_crop
3639,504_2022_11.tif,no_crop
3640,88_2022_8.tif,growing
3641,371_2022_8.tif,growing
3642,437_2023_0.tif,no_crop
3643,322_2022_6.tif,no_crop
3644,360_2022_8.tif,lush
3645,184_2022_5.tif,no_crop
3646,513_2022_5.tif,no_crop
3647,212_2022_10.tif,no_crop
3648,247_2022_5.tif,no_crop
3649,111_2023_1.tif,no_crop
3650,483_2022_10.tif,no_crop
3651,488_2023_3.tif,no_crop
3652,52_2023_2.tif,no_crop
3653,476_2022_11.tif,growing
3654,502_2022_7.tif,growing
3655,443_2022_8.tif,lush
3656,568_2022_8.tif,no_crop
3657,562_2023_3.tif,no_crop
3658,51_2023_3.tif,no_crop
3659,324_2022_5.tif,no_crop
3660,330_2022_8.tif,lush
3661,213_2022_9.tif,no_crop
3662,143_2022_7.tif,growing
3663,431_2022_4.tif,no_crop
3664,63_2022_5.tif,no_crop
3665,346_2023_1.tif,no_crop
3666,301_2022_4.tif,no_crop
3667,121_2022_10.tif,no_crop
3668,104_2022_8.tif,lush
3669,117_2022_10.tif,no_crop
3670,212_2023_1.tif,no_crop
3671,539_2022_10.tif,no_crop
3672,86_2022_11.tif,no_crop
3673,11_2023_0.tif,no_crop
3674,505_2023_1.tif,no_crop
3675,489_2023_3.tif,no_crop
3676,473_2022_9.tif,lush
3677,517_2023_0.tif,no_crop
3678,235_2023_0.tif,lush
3679,351_2023_3.tif,no_crop
3680,18_2022_8.tif,growing
3681,321_2023_2.tif,no_crop
3682,516_2022_8.tif,growing
3683,393_2022_10.tif,growing
3684,478_2023_2.tif,no_crop
3685,49_2022_7.tif,lush
3686,437_2022_4.tif,no_crop
3687,154_2022_7.tif,growing
3688,439_2023_0.tif,no_crop
3689,23_2023_0.tif,no_crop
3690,96_2022_11.tif,no_crop
3691,445_2023_2.tif,no_crop
3692,96_2022_7.tif,growing
3693,430_2022_5.tif,no_crop
3694,152_2022_7.tif,no_crop
3695,395_2022_5.tif,no_crop
3696,483_2023_2.tif,no_crop
3697,207_2023_1.tif,no_crop
3698,283_2023_2.tif,no_crop
3699,226_2022_11.tif,no_crop
3700,382_2022_4.tif,no_crop
3701,485_2022_4.tif,no_crop
3702,156_2022_8.tif,no_crop
3703,73_2023_2.tif,no_crop
3704,13_2022_8.tif,lush
3705,433_2022_11.tif,no_crop
3706,317_2023_3.tif,no_crop
3707,161_2022_8.tif,lush
3708,288_2022_4.tif,no_crop
3709,441_2022_10.tif,no_crop
3710,508_2022_4.tif,no_crop
3711,531_2023_3.tif,no_crop
3712,475_2022_9.tif,no_crop
3713,328_2022_8.tif,no_crop
3714,481_2022_7.tif,growing
3715,52_2022_8.tif,no_crop
3716,370_2022_7.tif,no_crop
3717,185_2022_11.tif,no_crop
3718,248_2022_4.tif,no_crop
3719,97_2023_1.tif,no_crop
3720,545_2022_10.tif,no_crop
3721,68_2023_3.tif,no_crop
3722,119_2022_8.tif,lush
3723,145_2022_8.tif,lush
3724,71_2022_9.tif,growing
3725,435_2022_11.tif,no_crop
3726,549_2023_3.tif,no_crop
3727,73_2022_5.tif,no_crop
3728,249_2022_9.tif,no_crop
3729,190_2022_4.tif,no_crop
3730,234_2023_3.tif,no_crop
3731,184_2022_8.tif,growing
3732,395_2022_9.tif,lush
3733,505_2022_5.tif,no_crop
3734,185_2022_9.tif,no_crop
3735,284_2023_2.tif,no_crop
3736,27_2022_7.tif,growing
3737,60_2022_6.tif,no_crop
3738,426_2022_11.tif,no_crop
3739,466_2022_5.tif,no_crop
3740,298_2022_7.tif,no_crop
3741,167_2022_5.tif,no_crop
3742,317_2022_4.tif,no_crop
3743,147_2023_0.tif,no_crop
3744,8_2022_10.tif,no_crop
3745,158_2023_2.tif,no_crop
3746,153_2023_0.tif,no_crop
3747,120_2022_5.tif,no_crop
3748,285_2023_1.tif,no_crop
3749,15_2022_9.tif,no_crop
3750,373_2022_9.tif,lush
3751,245_2022_5.tif,no_crop
3752,17_2022_6.tif,no_crop
3753,420_2022_4.tif,no_crop
3754,15_2022_7.tif,growing
3755,457_2023_3.tif,no_crop
3756,393_2023_1.tif,no_crop
3757,482_2022_6.tif,no_crop
3758,298_2023_0.tif,no_crop
3759,463_2023_2.tif,no_crop
3760,67_2023_2.tif,no_crop
3761,28_2023_0.tif,growing
3762,400_2022_11.tif,no_crop
3763,329_2022_9.tif,growing
3764,69_2023_3.tif,no_crop
3765,526_2022_5.tif,no_crop
3766,53_2023_0.tif,lush
3767,320_2022_8.tif,no_crop
3768,472_2022_10.tif,no_crop
3769,199_2022_9.tif,no_crop
3770,121_2023_1.tif,no_crop
3771,36_2022_11.tif,no_crop
3772,283_2022_11.tif,no_crop
3773,467_2022_7.tif,growing
3774,158_2023_1.tif,no_crop
3775,420_2022_7.tif,growing
3776,209_2022_10.tif,no_crop
3777,226_2022_6.tif,no_crop
3778,203_2022_11.tif,no_crop
3779,434_2022_5.tif,no_crop
3780,375_2023_1.tif,no_crop
3781,33_2022_7.tif,no_crop
3782,491_2023_0.tif,no_crop
3783,52_2023_1.tif,no_crop
3784,390_2022_9.tif,no_crop
3785,352_2022_6.tif,lush
3786,309_2022_5.tif,no_crop
3787,337_2022_8.tif,lush
3788,196_2022_11.tif,no_crop
3789,255_2023_2.tif,no_crop
3790,479_2022_9.tif,growing
3791,181_2023_2.tif,no_crop
3792,412_2023_1.tif,no_crop
3793,227_2023_3.tif,no_crop
3794,71_2022_10.tif,lush
3795,389_2022_7.tif,growing
3796,407_2023_1.tif,no_crop
3797,551_2023_2.tif,no_crop
3798,267_2023_3.tif,no_crop
3799,513_2022_6.tif,no_crop
3800,568_2022_11.tif,no_crop
3801,211_2023_1.tif,no_crop
3802,546_2022_5.tif,no_crop
3803,251_2022_8.tif,no_crop
3804,239_2022_9.tif,growing
3805,33_2023_3.tif,no_crop
3806,195_2022_5.tif,no_crop
3807,187_2022_9.tif,lush
3808,134_2022_6.tif,no_crop
3809,110_2023_2.tif,no_crop
3810,212_2022_7.tif,growing
3811,15_2022_8.tif,lush
3812,318_2023_2.tif,no_crop
3813,560_2023_0.tif,no_crop
3814,52_2022_10.tif,no_crop
3815,159_2023_0.tif,no_crop
3816,63_2023_2.tif,no_crop
3817,78_2022_10.tif,no_crop
3818,198_2022_8.tif,no_crop
3819,508_2022_9.tif,growing
3820,239_2022_7.tif,no_crop
3821,502_2022_4.tif,no_crop
3822,257_2022_10.tif,no_crop
3823,93_2023_0.tif,no_crop
3824,25_2022_11.tif,no_crop
3825,368_2022_4.tif,no_crop
3826,97_2023_3.tif,no_crop
3827,413_2022_9.tif,lush
3828,281_2023_3.tif,no_crop
3829,407_2023_2.tif,no_crop
3830,149_2022_9.tif,growing
3831,432_2022_8.tif,no_crop
3832,268_2022_11.tif,no_crop
3833,60_2022_4.tif,no_crop
3834,385_2023_0.tif,no_crop
3835,207_2023_3.tif,no_crop
3836,260_2022_8.tif,lush
3837,83_2023_0.tif,no_crop
3838,527_2022_7.tif,no_crop
3839,553_2023_1.tif,no_crop
3840,267_2023_2.tif,no_crop
3841,480_2023_3.tif,no_crop
3842,405_2022_6.tif,no_crop
3843,407_2022_6.tif,no_crop
3844,197_2023_3.tif,no_crop
3845,310_2023_3.tif,no_crop
3846,372_2022_11.tif,no_crop
3847,447_2022_4.tif,growing
3848,274_2023_2.tif,no_crop
3849,404_2022_4.tif,no_crop
3850,351_2022_11.tif,no_crop
3851,355_2023_1.tif,no_crop
3852,315_2022_7.tif,no_crop
3853,543_2023_0.tif,no_crop
3854,530_2022_6.tif,no_crop
3855,364_2022_5.tif,no_crop
3856,19_2022_8.tif,no_crop
3857,434_2022_7.tif,growing
3858,70_2022_6.tif,no_crop
3859,333_2022_6.tif,no_crop
3860,460_2023_1.tif,no_crop
3861,472_2022_11.tif,no_crop
3862,95_2022_6.tif,no_crop
3863,146_2022_4.tif,no_crop
3864,336_2023_1.tif,no_crop
3865,63_2023_3.tif,no_crop
3866,280_2023_1.tif,no_crop
3867,54_2022_11.tif,no_crop
3868,503_2022_4.tif,no_crop
3869,13_2022_6.tif,no_crop
3870,520_2022_7.tif,growing
3871,103_2022_11.tif,no_crop
3872,137_2022_6.tif,no_crop
3873,444_2022_9.tif,no_crop
3874,468_2022_11.tif,no_crop
3875,297_2023_3.tif,no_crop
3876,196_2022_7.tif,lush
3877,302_2022_7.tif,lush
3878,463_2022_6.tif,no_crop
3879,47_2022_11.tif,no_crop
3880,470_2023_2.tif,no_crop
3881,455_2023_2.tif,no_crop
3882,365_2023_1.tif,no_crop
3883,104_2023_1.tif,no_crop
3884,156_2023_2.tif,no_crop
3885,458_2022_5.tif,no_crop
3886,23_2022_11.tif,no_crop
3887,62_2023_2.tif,no_crop
3888,234_2022_9.tif,no_crop
3889,196_2023_0.tif,growing
3890,306_2023_0.tif,no_crop
3891,525_2022_5.tif,no_crop
3892,264_2022_9.tif,no_crop
3893,128_2023_3.tif,no_crop
3894,135_2022_9.tif,growing
3895,291_2022_8.tif,growing
3896,401_2023_0.tif,no_crop
3897,163_2022_5.tif,no_crop
3898,410_2022_8.tif,no_crop
3899,322_2023_3.tif,no_crop
3900,147_2022_11.tif,no_crop
3901,219_2022_7.tif,no_crop
3902,133_2023_1.tif,no_crop
3903,48_2023_1.tif,no_crop
3904,313_2022_11.tif,no_crop
3905,489_2022_11.tif,no_crop
3906,415_2022_6.tif,no_crop
3907,302_2023_0.tif,growing
3908,109_2022_8.tif,lush
3909,342_2022_10.tif,no_crop
3910,165_2022_6.tif,no_crop
3911,184_2023_0.tif,no_crop
3912,475_2022_11.tif,no_crop
3913,141_2022_7.tif,growing
3914,238_2022_7.tif,no_crop
3915,399_2023_0.tif,no_crop
3916,455_2022_5.tif,no_crop
3917,29_2022_11.tif,no_crop
3918,331_2023_0.tif,no_crop
3919,562_2023_1.tif,no_crop
3920,106_2023_1.tif,no_crop
3921,366_2023_1.tif,no_crop
3922,203_2023_3.tif,no_crop
3923,170_2022_6.tif,no_crop
3924,313_2022_6.tif,no_crop
3925,491_2022_5.tif,no_crop
3926,414_2022_5.tif,no_crop
3927,94_2022_6.tif,no_crop
3928,443_2023_0.tif,lush
3929,171_2022_5.tif,no_crop
3930,150_2023_0.tif,growing
3931,408_2022_7.tif,no_crop
3932,445_2022_5.tif,no_crop
3933,451_2023_0.tif,lush
3934,76_2022_11.tif,no_crop
3935,400_2023_1.tif,no_crop
3936,209_2023_3.tif,no_crop
3937,444_2023_2.tif,no_crop
3938,511_2022_7.tif,lush
3939,386_2023_1.tif,no_crop
3940,78_2023_1.tif,no_crop
3941,245_2023_0.tif,growing
3942,101_2022_5.tif,no_crop
3943,353_2022_5.tif,no_crop
3944,367_2023_3.tif,no_crop
3945,552_2022_10.tif,no_crop
3946,43_2022_10.tif,lush
3947,546_2022_8.tif,growing
3948,335_2022_9.tif,lush
3949,88_2022_11.tif,no_crop
3950,286_2022_5.tif,no_crop
3951,472_2023_2.tif,no_crop
3952,294_2023_0.tif,growing
3953,235_2023_1.tif,no_crop
3954,171_2023_0.tif,no_crop
3955,296_2022_9.tif,growing
3956,132_2022_4.tif,no_crop
3957,55_2022_11.tif,no_crop
3958,68_2022_6.tif,no_crop
3959,137_2023_3.tif,no_crop
3960,413_2022_7.tif,growing
3961,155_2022_8.tif,growing
3962,169_2022_9.tif,no_crop
3963,259_2023_0.tif,no_crop
3964,490_2022_6.tif,no_crop
3965,347_2022_9.tif,growing
3966,383_2022_4.tif,no_crop
3967,217_2022_8.tif,growing
3968,36_2022_8.tif,lush
3969,473_2022_11.tif,no_crop
3970,97_2023_2.tif,no_crop
3971,349_2022_5.tif,no_crop
3972,547_2022_5.tif,no_crop
3973,148_2022_9.tif,lush
3974,397_2022_4.tif,no_crop
3975,248_2023_1.tif,no_crop
3976,261_2023_0.tif,no_crop
3977,454_2023_3.tif,no_crop
3978,355_2022_10.tif,no_crop
3979,359_2023_0.tif,no_crop
3980,42_2022_4.tif,no_crop
3981,474_2023_3.tif,no_crop
3982,423_2022_7.tif,no_crop
3983,124_2022_9.tif,no_crop
3984,278_2022_9.tif,no_crop
3985,561_2023_3.tif,no_crop
3986,522_2022_6.tif,no_crop
3987,159_2023_1.tif,no_crop
3988,525_2022_11.tif,no_crop
3989,432_2022_10.tif,lush
3990,551_2022_8.tif,lush
3991,142_2023_2.tif,no_crop
3992,272_2023_3.tif,no_crop
3993,483_2022_5.tif,no_crop
3994,198_2022_7.tif,no_crop
3995,248_2022_7.tif,growing
3996,468_2023_1.tif,no_crop
3997,260_2022_9.tif,lush
3998,134_2022_4.tif,no_crop
3999,75_2023_3.tif,no_crop
4000,400_2022_10.tif,no_crop
4001,537_2023_0.tif,no_crop
4002,173_2023_2.tif,no_crop
4003,556_2023_0.tif,no_crop
4004,239_2023_1.tif,no_crop
4005,90_2023_1.tif,no_crop
4006,402_2022_7.tif,no_crop
4007,269_2022_4.tif,no_crop
4008,325_2022_8.tif,lush
4009,47_2022_10.tif,no_crop
4010,189_2023_3.tif,no_crop
4011,226_2022_9.tif,no_crop
4012,293_2022_8.tif,growing
4013,472_2022_5.tif,no_crop
4014,564_2022_4.tif,no_crop
4015,144_2023_2.tif,no_crop
4016,558_2022_4.tif,no_crop
4017,459_2022_10.tif,no_crop
4018,26_2022_9.tif,no_crop
4019,155_2022_5.tif,no_crop
4020,93_2023_3.tif,no_crop
4021,74_2022_8.tif,lush
4022,107_2023_1.tif,no_crop
4023,221_2022_10.tif,no_crop
4024,136_2023_1.tif,no_crop
4025,568_2022_4.tif,no_crop
4026,405_2023_2.tif,no_crop
4027,255_2022_7.tif,no_crop
4028,144_2022_11.tif,no_crop
4029,23_2022_10.tif,no_crop
4030,80_2022_8.tif,no_crop
4031,82_2023_3.tif,no_crop
4032,252_2022_6.tif,no_crop
4033,188_2022_7.tif,growing
4034,480_2022_10.tif,no_crop
4035,391_2023_2.tif,no_crop
4036,275_2022_11.tif,no_crop
4037,42_2022_6.tif,no_crop
4038,503_2023_3.tif,no_crop
4039,31_2022_11.tif,no_crop
4040,465_2022_7.tif,no_crop
4041,531_2023_2.tif,no_crop
4042,406_2022_8.tif,growing
4043,20_2022_7.tif,growing
4044,217_2022_11.tif,no_crop
4045,351_2023_1.tif,no_crop
4046,353_2023_2.tif,no_crop
4047,287_2022_5.tif,no_crop
4048,347_2022_10.tif,growing
4049,148_2023_2.tif,growing
4050,253_2022_6.tif,no_crop
4051,418_2022_5.tif,no_crop
4052,70_2022_9.tif,lush
4053,206_2022_5.tif,no_crop
4054,238_2023_2.tif,no_crop
4055,421_2022_4.tif,no_crop
4056,567_2022_8.tif,growing
4057,520_2022_6.tif,no_crop
4058,166_2022_4.tif,no_crop
4059,120_2023_2.tif,no_crop
4060,391_2023_0.tif,no_crop
4061,53_2022_11.tif,growing
4062,504_2022_9.tif,no_crop
4063,318_2022_8.tif,lush
4064,475_2023_3.tif,no_crop
4065,383_2022_9.tif,lush
4066,458_2022_6.tif,no_crop
4067,270_2022_6.tif,no_crop
4068,62_2022_7.tif,growing
4069,140_2023_0.tif,lush
4070,395_2023_0.tif,no_crop
4071,416_2023_0.tif,no_crop
4072,165_2022_8.tif,lush
4073,364_2022_11.tif,no_crop
4074,217_2022_6.tif,no_crop
4075,473_2022_10.tif,no_crop
4076,255_2022_5.tif,no_crop
4077,546_2023_1.tif,no_crop
4078,63_2022_9.tif,no_crop
4079,62_2022_4.tif,no_crop
4080,48_2022_4.tif,no_crop
4081,515_2023_3.tif,no_crop
4082,568_2023_2.tif,no_crop
4083,540_2023_1.tif,no_crop
4084,380_2023_0.tif,growing
4085,459_2023_0.tif,no_crop
4086,262_2022_4.tif,no_crop
4087,279_2022_8.tif,lush
4088,140_2023_1.tif,no_crop
4089,366_2022_7.tif,lush
4090,487_2022_9.tif,growing
4091,442_2023_1.tif,no_crop
4092,466_2022_4.tif,no_crop
4093,56_2022_10.tif,no_crop
4094,364_2023_2.tif,no_crop
4095,400_2022_4.tif,no_crop
4096,462_2022_6.tif,no_crop
4097,307_2022_5.tif,no_crop
4098,359_2022_7.tif,no_crop
4099,108_2022_11.tif,no_crop
4100,525_2022_8.tif,growing
4101,362_2022_4.tif,no_crop
4102,16_2022_11.tif,no_crop
4103,360_2022_5.tif,no_crop
4104,45_2022_5.tif,no_crop
4105,89_2022_9.tif,no_crop
4106,490_2022_8.tif,growing
4107,258_2022_9.tif,no_crop
4108,157_2022_5.tif,no_crop
4109,123_2023_0.tif,growing
4110,471_2022_9.tif,no_crop
4111,7_2023_2.tif,no_crop
4112,127_2022_5.tif,no_crop
4113,155_2023_2.tif,no_crop
4114,169_2022_4.tif,no_crop
4115,24_2022_11.tif,no_crop
4116,331_2022_4.tif,no_crop
4117,517_2022_10.tif,no_crop
4118,481_2023_1.tif,no_crop
4119,48_2022_9.tif,growing
4120,553_2022_11.tif,no_crop
4121,373_2022_7.tif,lush
4122,62_2022_8.tif,growing
4123,380_2022_11.tif,no_crop
4124,395_2022_11.tif,no_crop
4125,203_2023_1.tif,no_crop
4126,471_2022_8.tif,lush
4127,427_2022_6.tif,no_crop
4128,37_2022_8.tif,lush
4129,372_2023_3.tif,no_crop
4130,492_2022_11.tif,no_crop
4131,191_2023_2.tif,growing
4132,407_2022_10.tif,no_crop
4133,85_2023_3.tif,no_crop
4134,135_2023_3.tif,no_crop
4135,249_2022_5.tif,no_crop
4136,60_2022_11.tif,no_crop
4137,218_2023_2.tif,no_crop
4138,367_2023_0.tif,no_crop
4139,79_2023_3.tif,no_crop
4140,556_2022_6.tif,no_crop
4141,438_2023_1.tif,no_crop
4142,166_2022_10.tif,no_crop
4143,544_2022_8.tif,growing
4144,241_2022_11.tif,no_crop
4145,161_2022_4.tif,no_crop
4146,424_2022_6.tif,lush
4147,495_2022_9.tif,growing
4148,51_2022_5.tif,no_crop
4149,448_2022_5.tif,no_crop
4150,41_2022_6.tif,no_crop
4151,154_2023_0.tif,growing
4152,193_2023_2.tif,no_crop
4153,299_2022_11.tif,no_crop
4154,186_2023_3.tif,no_crop
4155,142_2022_10.tif,no_crop
4156,274_2022_7.tif,growing
4157,540_2022_5.tif,no_crop
4158,427_2022_4.tif,no_crop
4159,510_2022_11.tif,growing
4160,510_2022_4.tif,no_crop
4161,33_2022_4.tif,no_crop
4162,145_2022_9.tif,no_crop
4163,145_2023_2.tif,no_crop
4164,273_2023_2.tif,no_crop
4165,282_2022_8.tif,no_crop
4166,108_2022_9.tif,no_crop
4167,372_2022_8.tif,no_crop
4168,290_2022_8.tif,no_crop
4169,312_2023_1.tif,no_crop
4170,244_2022_7.tif,no_crop
4171,377_2023_3.tif,no_crop
4172,468_2022_9.tif,no_crop
4173,121_2022_11.tif,no_crop
4174,487_2023_3.tif,no_crop
4175,557_2022_10.tif,no_crop
4176,214_2023_3.tif,no_crop
4177,63_2023_1.tif,no_crop
4178,440_2023_3.tif,no_crop
4179,16_2023_1.tif,growing
4180,420_2022_10.tif,no_crop
4181,61_2023_3.tif,no_crop
4182,390_2022_11.tif,no_crop
4183,233_2022_7.tif,no_crop
4184,153_2022_7.tif,no_crop
4185,452_2023_2.tif,no_crop
4186,263_2022_7.tif,no_crop
4187,382_2022_5.tif,no_crop
4188,368_2022_7.tif,lush
4189,395_2023_3.tif,no_crop
4190,370_2022_10.tif,no_crop
4191,178_2022_6.tif,no_crop
4192,378_2022_5.tif,no_crop
4193,342_2023_1.tif,lush
4194,28_2023_1.tif,no_crop
4195,76_2022_5.tif,no_crop
4196,329_2022_5.tif,no_crop
4197,216_2022_5.tif,no_crop
4198,67_2022_11.tif,no_crop
4199,248_2022_10.tif,no_crop
4200,30_2022_4.tif,no_crop
4201,226_2023_3.tif,no_crop
4202,134_2022_7.tif,growing
4203,389_2022_5.tif,no_crop
4204,430_2022_7.tif,growing
4205,461_2023_2.tif,no_crop
4206,198_2023_3.tif,no_crop
4207,179_2022_11.tif,no_crop
4208,567_2022_9.tif,growing
4209,418_2023_1.tif,no_crop
4210,193_2022_7.tif,no_crop
4211,228_2022_9.tif,growing
4212,292_2022_10.tif,no_crop
4213,115_2023_0.tif,lush
4214,221_2023_3.tif,no_crop
4215,113_2022_7.tif,lush
4216,564_2022_6.tif,no_crop
4217,61_2023_2.tif,no_crop
4218,323_2023_0.tif,no_crop
4219,499_2022_8.tif,no_crop
4220,400_2022_9.tif,growing
4221,260_2022_11.tif,no_crop
4222,37_2022_6.tif,no_crop
4223,429_2022_8.tif,lush
4224,91_2022_10.tif,no_crop
4225,399_2023_2.tif,no_crop
4226,536_2022_11.tif,no_crop
4227,348_2022_6.tif,no_crop
4228,404_2022_10.tif,no_crop
4229,4_2022_4.tif,no_crop
4230,519_2023_2.tif,no_crop
4231,250_2022_5.tif,no_crop
4232,241_2022_6.tif,no_crop
